,ticker,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio,activity_domain_Basic Materials,activity_domain_Communication Services,activity_domain_Consumer Cyclical,activity_domain_Consumer Defensive,activity_domain_Energy,activity_domain_Financial Services,activity_domain_Healthcare,activity_domain_Industrials,activity_domain_Real Estate,activity_domain_Technology,activity_domain_Utilities
4347,REG,0.0038518679930230164,0.0004915928513879002,0.0007180376411707415,0.0010369984683073349,0.0010708358810049931,0.002419084720388788,0.010974845599339726,0.11862095315963182,0.09044896998446765,0.06054846592451806,0.025789852743347132,0.3437945791726106,0.4875527373673692,0.1829782819889289,0.0738976178408515,0.005223765462909696,0.3740557500135863,0.06311207403478288,0.6813063999395624,0.06293339817021981,0.8898960053861216,0.8320281859904014,0.6774939335166233,0.8809721507217018,0.11410553182821756,0.5891582682811678,0.04055275732920057,0.8683722907440564,0.8818214687219351,0.9202471227088289,0.384684208983714,0.24650055059550008,0.7252159498512029,0.6077731417342489,0.0029564838147142563,0.04216099279678167,0.04104165790964534,0.10401858645382188,0.273137655582389,0.0016303436651044269,0,0,0,0,0,0,0,0,1,0,0
4348,REGN,0.03165150655642223,0.004898984314495478,0.010108011993427469,0.006621397673966844,0.007360791543412984,0.006204546102170738,0.023937455545518696,0.12452411572635322,0.09539544642937829,1.0,0.0626004028572336,0.6226443426683685,0.5607465699725626,0.2201833132723597,0.4878864673086671,0.004036216823796352,0.34915904605526554,0.06010009438229594,0.6843379843558172,0.08463513644495627,0.8913598830065239,0.849961064574008,0.6935687922285942,0.8830230352588351,0.0,0.5903616191031953,0.5210964742347928,0.8677668957181431,0.8811495257560027,0.9192756203415376,0.5379582377667307,0.6066824695558534,0.9156929902878364,0.7598933448329076,0.0027887303277135075,0.042237208647335184,0.041248417652770195,0.1041516785263656,0.36723016905071526,0.003268133202414556,0,0,0,0,0,0,1,0,0,0,0
4374,RGA,0.003293110057316592,0.0065309328785935,0.010477360727661643,0.01117413577993593,0.013376297123530858,0.0024525993232304495,0.011404343679171305,0.11925089245882727,0.09211127520778038,0.2720608199837089,0.0321208059604532,0.369997747578647,0.5012963604675297,0.20878344296267337,0.24024328433857073,0.0025234911699833543,0.3248919255411234,0.06015592288632982,0.6727914776468746,0.07167323523468598,0.889815326851797,0.8314253137637589,0.6786003202646211,0.8814632528828298,0.026342987402874458,0.5872349921695912,0.08955185328683973,0.8682724667100062,0.8813503122978358,0.9193439310009703,0.32815276893302164,0.21252048987428102,0.725973564684371,0.5950304551722156,0.002557605175250048,0.04181419232377701,0.04102372946907372,0.10354889583535101,0.36109975849897835,0.0010815069002333957,0,0,0,0,0,1,0,0,0,0,0
4406,RLI,0.0021825598933603823,0.0006823860387600764,0.0007262801089154455,0.001012701124095889,0.0009497640882281342,0.0025178033158865976,0.010836954986141428,0.11881192410955854,0.09032299151734795,0.42248167254955193,0.03556026239552819,0.35899169231924316,0.4948085678994183,0.1888671295764331,0.10663963507349215,0.0015392819344803538,0.3636263839765988,0.06036070979994582,0.6810773704823698,0.1509741139825893,0.8953267301347345,0.8401317653633633,0.6842507600907579,0.883046477182707,0.006391351155341032,0.5887607443886219,0.08567738602608808,0.8678249704271724,0.8811741110047461,0.9190306802572,0.49948056348852277,0.28261638541862144,0.75919406422518,0.6485481721096463,0.002607043824789321,0.041842127264825904,0.041033391939751404,0.10360446619588308,0.36507523685677135,0.004181554790410223,0,0,0,0,0,1,0,0,0,0,0
4407,RLJ,0.0005262626202292542,0.00047937165348799237,0.0004783376832483458,0.0006315913567799219,0.0014755586777443221,0.001986158721355467,0.00985470975407231,0.1178561809012891,0.09015833216699297,0.006787944610371978,0.02312346341496129,0.32829041219310756,0.48104260010939837,0.1812372108870859,0.056563608717688806,0.006936526751858354,0.36503985661813154,0.0832311545102166,0.6809385136228652,0.05827434217119237,0.8890894270391758,0.82296749206067,0.669270519216138,0.8809964623144376,0.0770470743874568,0.5878497992253073,0.005404881828748547,0.8687404268884591,0.8823566370805461,0.9209502471791541,0.3315889870842221,0.12886600741722937,0.6529470466213594,0.6084863227213796,0.004305444160664626,0.02490526001754028,0.029013488003797865,0.11164434013314431,0.36056102545049235,0.0006802207872339312,0,0,0,0,0,0,0,0,1,0,0
4409,RLX,0.0008332741446930174,0.0021455431945905097,0.005351318128078445,0.003129797125670835,0.0014598222512213093,0.003360020817992949,0.013769899436476787,0.11832651932932736,0.08994365893285557,0.001629106706489275,0.024092558290653793,0.3412606051505368,0.48675599376695955,0.18007802854721944,0.05382665990876837,0.004032655146646107,0.3416546691848249,0.11053500760203448,0.6792946605158316,0.06054801439773158,0.8900704323823426,0.8363832602631726,0.6727196381140242,0.8865047322642851,0.0,0.5871221662342139,0.00010977657238796343,0.8676363373828284,0.8809773161758632,0.9188811177172372,0.44881519580525864,0.3609384096973183,0.6913561198814211,0.6222535840809588,0.0026400295911869808,0.04217328869675544,0.03455802641208272,0.11262992247079866,0.3881478729333086,0.00011657919656830868,0,0,0,1,0,0,0,0,0,0,0
4421,RMR,0.00011103969905331253,0.0003339897163228811,0.0003659354706362585,0.0007184956616251741,0.0006785280201209736,0.0019783816840298835,0.01042750605392759,0.11859355561430314,0.09001439330612408,0.07140917730111322,0.025038207322579546,0.344019821307906,0.4909434338558956,0.18952802565776686,0.07227572225038013,0.001566463463793698,0.3348471167647897,0.061046291541703546,0.6806713254693265,0.11100907333084717,0.8910096398870203,0.8379873428311583,0.6821330891126728,0.8839333693666581,0.04123085285374303,0.587666543498677,0.014548624564122434,0.8677985305446484,0.8811902357228011,0.9190123198660016,0.4115401526506333,0.2949527040661486,0.760928107912438,0.7207471213191818,0.002756644449069473,0.04213723815101732,0.04131848587758635,0.11040381303659616,0.3376927363923463,0.0014876213872803525,0,0,0,0,0,0,0,0,1,0,0
4432,ROAD,0.0006251666404674612,0.0005228511010362412,0.0005571306099656225,0.0008649366338005466,0.0007438269939398898,0.001965983195537588,0.010401427542329256,0.11861313744688104,0.08993146126048253,0.010589193592180286,0.023426305563615198,0.3373000976049253,0.48870557417346816,0.18175538681025347,0.06477445514445007,0.0162497737698049,0.3718266011247971,0.0769122456294947,0.6805253461399245,0.0642838015662708,0.8894745801073682,0.8315189617524108,0.6825111406621166,0.8821437934204731,0.0,0.5931416224902264,0.021845537905204705,0.8686121340665565,0.8816803360348083,0.9193064403786103,0.3479277906754186,0.2357550944417001,0.7822401042544781,0.682431360358278,0.07415315840179362,0.10930947441304571,0.08210242848515524,0.18635100456137568,0.36160133754412044,0.0034696870393764543,0,0,0,0,0,0,0,1,0,0,0
4435,ROG,0.0009325489135227776,0.00038980951442513424,0.0005710824544429964,0.0008775552182900941,0.0008513240394043149,0.002059504990307672,0.010549230981090965,0.11862963520465399,0.08994252800537599,0.13765951669834373,0.029092384473914122,0.35749680906974995,0.49300045639226836,0.18529971012471955,0.11150532184490625,0.005262964551830841,0.3623252645708595,0.06111485129141525,0.6804021295239503,0.06675461100332343,0.8901604865410147,0.8338089562948607,0.6796365618075726,0.8811355883340842,0.0,0.5834216542212014,0.09386542683714325,0.8678423654271123,0.8811838851392042,0.9187983292654665,0.4235552473360937,0.2898191842279987,0.7588738095091935,0.6273933888210285,0.0049683371496987245,0.044203243218860086,0.04168401377131596,0.10627121154634635,0.360375255433773,0.002037215195438406,0,0,0,0,0,0,0,0,0,1,0
4438,ROK,0.012223674980333325,0.003122764428680494,0.004391516651348043,0.005003540470689728,0.006268643542772002,0.0028473912319057753,0.012649706456768084,0.12028606591157702,0.09165205011000999,0.30790116752647295,0.03086059185799016,0.3797206997522336,0.5069023119952268,0.19247920128379783,0.18864673086670047,0.004859858215295277,0.356575751703946,0.06043486878775133,0.6812953534692383,0.1263974260194149,0.8932615530051643,0.8566467093107379,0.751685378929377,0.9036408087043792,0.03607225488860131,0.5929932288592641,0.19227043781480047,0.8693575507857231,0.8833332342641771,0.9257051836159482,0.44503742184164174,0.36497779354208965,0.8550642571736593,0.7234472799343862,0.002808517670851838,0.04217040302316176,0.04123886530952293,0.10436771001731342,0.36273453464610816,0.009373203273918286,0,0,0,0,0,0,0,1,0,0,0
4452,RPRX,0.0047577093496703245,0.0008994463482192974,0.0014256790736502168,0.0018624803775095292,0.0017073919973874879,0.001987049236802293,0.011408927877872269,0.12020402816014239,0.09600898117753899,0.019820798262286176,0.02312346341496129,0.3414295367520084,0.4899262249093377,0.19375839524017358,0.0922453117080588,0.007519369492904395,0.32516690467385745,0.06237655442400728,0.6776919051784721,0.0606892971495317,0.8889622163343381,0.8343241026079965,0.6821965188909992,0.8856344220898767,0.13448389033389688,0.5867626629302052,0.018532868397262044,0.869082214400031,0.8825844330253345,0.920020313626253,0.3229349766583454,0.24890247070512403,0.7791120251776311,0.8171942154780474,0.002555768624151026,0.04182584393907785,0.04103709721242427,0.10372771898472614,0.362790265651124,0.0019568751912826666,0,0,0,0,0,0,1,0,0,0,0
4453,RPT,0.00028883178713306584,8.648751391298077e-05,0.00011788658081073217,0.000421549105789243,0.0002306034148264246,0.0020275181074607845,0.010482864286261108,0.11852713397011773,0.09005902671674607,0.02226445832202009,0.023914760642089243,0.3386890907725805,0.4864677144910407,0.18221138162264092,0.05210339584389255,0.002177511794444886,0.0,0.020133910592178107,0.680751986834232,0.06615333814133893,0.8900043756159508,0.8329194515618294,0.6764307380803551,0.8819413728005123,0.06737470320281606,0.5878378983708993,0.00566317964613199,0.8686731352989744,0.8823206944737102,0.9216467635065552,0.3827979115906512,0.2497970184928547,0.7163354134838428,0.6405901108874762,0.00261278113952399,0.04190335383784533,0.041005912553527965,0.10420172980152075,0.4562697380642765,0.0009280921422900233,0,0,0,0,0,0,0,0,1,0,0
4462,RSG,0.01652525313524163,0.005437747531532254,0.007098856102558664,0.007857950277311346,0.009637423863763346,0.0034055588521045388,0.012535941701615875,0.12019075234144551,0.0926472135681519,0.12951398316589735,0.027617250136922504,0.3510398678579473,0.49379161890625783,0.18693714604192907,0.11282311201216422,0.005680361528547947,0.3618862998289741,0.06117609643319372,0.6831628042520705,0.07969187145868209,0.8908662934790841,0.8360880122820543,0.6829962366585113,0.8822339509742333,0.03777914392118497,0.5896877474353021,0.0946726075164665,0.8690273810993934,0.8823670321544552,0.9210297527149611,0.3946209184066066,0.26961031962414755,0.76051135245608,0.6401113617595431,0.004095376172152058,0.045464278270082016,0.04236495474679206,0.11517795908108062,0.3657997399219767,0.00415057358686829,0,0,0,0,0,0,0,1,0,0,0
4470,RTX,0.04481708586148834,0.026999024104437004,0.04054561091527402,0.042519792506189494,0.0720173363569889,0.007047541209827129,0.01686068282214356,0.11255511415708848,0.10441439536446481,0.10127613358674993,0.026464496151723756,0.3454838951873263,0.48108780939591206,0.1934454356369136,0.10947795235681705,0.004230840163950446,0.3417060209826472,0.06092985601242582,0.6861215289913218,0.06586420067454456,0.8897962850250211,0.8316902366457654,0.6745871184532871,0.8822384964465625,0.05634629971586935,0.5903298902946051,0.054907658530285425,0.8681597329908409,0.8815593118197782,0.9197474550648509,0.3673763332727271,0.2343925948605097,0.7007106857252536,0.6304814020951695,0.00313669164486079,0.042300723484878636,0.040796338798635014,0.10504981473291182,0.36295745866617135,0.0015773719033638515,0,0,0,0,0,0,0,1,0,0,0
4496,RYAN,0.00408915553022926,0.0006933356041117033,0.000885992725656795,0.0010385653405768308,0.0007268858962095979,0.0021052855352410547,0.010462687426362843,0.11866046574053546,0.08998693997565231,0.014933478142818354,0.023533765680879486,0.33558520909978223,0.4883880738752112,0.1812632461181695,0.07004561581348201,0.014839715841052979,0.36474819619067345,0.07072054946837962,0.6808043397687309,0.09204592685807785,0.8933142844568844,0.8371057928440004,0.7275213280196318,0.8689869018961512,0.0,0.5895291582897859,0.028064057858711095,0.872808818919298,0.8874372484653598,0.9712464454632901,0.3568580249613764,0.2171886327773562,0.7355965958962927,0.6175313812426024,0.00379012336397629,0.04226105035003124,0.04131340646082002,0.10624684718370457,0.3630689206762029,0.008351147165995929,0,0,0,0,0,1,0,0,0,0,0
4507,SAFT,0.00034213804164035997,0.00031489228316189876,0.0005281396006709667,0.0009057857926053869,0.0008303483678944858,0.0019907104629337284,0.01058716993053072,0.11877978982019992,0.0900803535309881,0.048058647841433606,0.02612257759679193,0.36905923868158264,0.5078517070120142,0.19352834378462042,0.10349721236695389,0.007283086705957227,0.33861582246595934,0.06178728989744839,0.6805881848282014,0.06027201921449892,0.8896109115191047,0.8359554588758715,0.6851776081140211,0.8821126872391561,0.14224075271530484,0.5888230564724509,0.044666150071031904,0.8677125118444184,0.881040723347703,0.9188947809974537,0.35395632577903374,0.2823212446427466,0.7852068316082529,0.642525528922069,0.0025654067843891653,0.041842376611404525,0.041041339576614,0.10360030354900167,0.3647965818316924,0.0011849252654024807,0,0,0,0,0,1,0,0,0,0,0
4518,SAMG,3.962210755581034e-05,4.847177911491138e-05,6.630186120853984e-05,0.0003590466530724112,0.0001072989149012418,0.001963481504954885,0.010392212093034505,0.11856150302229033,0.0898405784519542,0.03991311430898723,0.024901439900606816,0.3415421578196561,0.4893158995414029,0.1820455653272273,0.07116066903193106,0.0024360707331426844,0.3323264002542964,0.06169778315721104,0.6804964118321619,0.07830368305276593,0.8917661951376167,0.8379834040273733,0.684386726322519,0.8822438197565475,0.05551182442635964,0.593231707912168,0.012107710189848896,0.8681219375931535,0.8816449995364525,0.9202487653812417,0.4496057592498657,0.2852901337801983,0.7655549785837256,0.6313892517974378,0.04013401577447627,0.04515344244403542,0.04322183240335337,0.10815735965722412,0.3626788036410924,0.002057214137578614,0,0,0,0,0,1,0,0,0,0,0
4525,SAP,0.060849744558747434,0.012426171457122777,0.017521634215989353,0.02068584919485634,0.025762261056865562,0.004193375384114192,0.019408206733676034,0.12729808102278786,0.09861476726403504,0.0428998099375509,0.024930747205315257,0.35295798483369617,0.4967754318161611,0.18581788604788713,0.12083122149011659,0.016291902640685137,0.3529211150658832,0.06296714225963404,0.6936645904344999,0.05770099555286861,0.8896072099599283,0.8358341139220002,0.6860487456517474,0.8819141960393792,0.1315632135448093,0.5890047679112946,0.08881570450729691,0.8680412478772631,0.8814750050980972,0.919910032689096,0.36593480805705736,0.2999028470511395,0.8048357132662011,0.650247779816478,0.0026735041071300793,0.042120302328219644,0.04131785021447712,0.10489304648671136,0.36182426156418357,0.0035182171076925286,0,0,0,0,0,0,0,0,0,1,0
4530,SATS,0.0006385550948939261,0.0008031895206757619,0.0012343314826857093,0.0016877334360216182,0.0017745199406033357,0.0021188288319042414,0.010489982565475654,0.118476214397303,0.089651924458431,0.03692641868042357,0.02507728372885747,0.3388767925519934,0.48601562162590384,0.17866705830817478,0.05818550430816017,0.0029622468479862636,0.39903624245991015,0.06705365806988153,0.680737368787596,0.05780777944068327,0.8895223025111202,0.8301819059430402,0.6765208772058371,0.8802221465367088,0.0,0.5878412476222978,0.014103060829135995,0.8681712269864786,0.8816091941420763,0.9202903901468795,0.36125904588318997,0.21931976325778976,0.7159283714813508,0.5698036105841537,0.0026995301384369875,0.0418989662299582,0.04099382021180313,0.10334861616971575,0.36875348318781354,0.00047570133541155013,0,0,0,0,0,0,0,0,0,1,0
4541,SBGI,0.00029764986168678994,0.0015800595923298215,0.003847604495220146,0.004714800025791658,0.003974441153611055,0.004548796102692824,0.009671825768359973,0.1144358551391478,0.08994168705930142,0.11756720065164267,0.059698979691097775,0.31515128763420674,0.41867638936376855,0.18109212162859897,0.08200709579320832,0.0005225096078528127,0.31943194936069136,0.06024885433157111,0.6814253233122244,0.09707297599666176,0.9351102467812233,0.8404543721948485,0.7749984422955416,0.8808745846906915,0.0319283076261621,0.5874726723900127,0.00838176417409273,0.8744505286380351,0.8715561369178259,0.896977873468402,0.9019672836773146,0.16216468920202926,0.5500200147564989,0.5842136405825971,0.003947329412900538,0.041672551075214996,0.04048146172164144,0.10362042308912542,0.36334757570128184,0.0011847303666342305,0,1,0,0,0,0,0,0,0,0,0
4543,SBLK,0.0006492172355186254,0.0005773883979359547,0.0008826236705132092,0.0007959330421627807,0.0007794596542346346,0.0025007077756880034,0.011511101063142055,0.11856099241387892,0.08977507692494903,0.11620961172956827,0.028437854668758897,0.3611006832344771,0.4871684584320028,0.1796619560806565,0.08808920425747593,0.0007037488132671011,0.32001364071922817,0.060266492588212366,0.6811131906472562,0.07594129688010814,0.8925190649122938,0.8449704912179447,0.6774285178434175,0.8803117481806165,0.13008390971657013,0.5877929464895431,0.010977657238796333,0.8683609615871508,0.8819705446838851,0.9209294390171203,0.5620285574706184,0.4338939398395222,0.7241924328777241,0.5745550330959479,0.100964379315626,0.19871755753595818,0.04249830517765792,0.09025108423413995,0.35883336429500284,0.0008688776886623823,0,0,0,0,0,0,0,1,0,0,0
4553,SCCO,0.022173740193628555,0.004043580970052001,0.0068715015772557245,0.006239047994864487,0.00682079230092594,0.004535541462635333,0.016076092509284386,0.12121741565400494,0.09373464383698249,0.09313060005430354,0.026357036034459467,0.3523162399579548,0.49153115458057356,0.1839939067983373,0.10106436898124684,0.004305765474604927,0.34497460079173237,0.06111432266158999,0.6843109809884012,0.11164812955987033,0.8931202490607487,0.8493128538371061,0.6883360305224094,0.8833918443722678,0.0856099639078314,0.5895568449674041,0.0518145421671187,0.8686280871897941,0.8821589792806928,0.920983009041757,0.5441639769227933,0.43948892613354856,0.8107905483756203,0.6942938089685715,0.009494143455053993,0.05244625035608456,0.043795510385847516,0.11618159243737863,0.3575887051829835,0.007189159059557696,1,0,0,0,0,0,0,0,0,0,0
4555,SCHN,0.0002847457790131317,0.001402061226276768,0.0017211882993784112,0.001556677522195132,0.002005080364835862,0.0021107277922661413,0.010644979902565377,0.11853749591681347,0.0899663222977553,0.010046158023350528,0.0288970024425245,0.35798483369622347,0.4866033423505817,0.18426335827838444,0.06903193106943742,0.015695396041921657,0.3514073647279516,0.07204490731588217,0.6805352598783229,0.05501990284323984,0.8911710118289053,0.8386949153843359,0.6767899939659762,0.8815420521730789,0.1853586662217376,0.590074557227002,0.019979336174609327,0.8680777090549533,0.8812909170824199,0.9194806791577237,0.45532605232096246,0.34415802794378914,0.7181182408883999,0.6416480238411738,0.006385510085992207,0.046455074234453275,0.04093907044866005,0.10875616424958681,0.3678060561025451,0.0008526715443910293,1,0,0,0,0,0,0,0,0,0,0
4557,SCI,0.0033868762468751198,0.0016527833681465286,0.0025934334002325195,0.0028997281718473604,0.0030312508879368383,0.002500058789237781,0.011716800175600353,0.11942263900206407,0.09079211288961335,0.08444203095302742,0.026523110761140643,0.3538178541932578,0.49354296783043256,0.18422190420453102,0.0912316269640142,0.0036700618698831725,0.3440652187904285,0.06119920217154983,0.6810224230412665,0.09928422048703232,0.8932702922833788,0.8494893844641354,0.692313013907722,0.8831835457818953,0.03180503420368554,0.589766794891337,0.03962934263205477,0.870610297919768,0.8837073949362083,0.9234882933453612,0.3744632614857629,0.2689283771425196,0.7550688778285806,0.6146830647392255,0.0026516666401876577,0.041955812077694825,0.04103934409727453,0.10374223501982235,0.36284599665613976,0.005231238669634345,0,0,1,0,0,0,0,0,0,0,0
4559,SCL,0.0006811595839889031,0.0011152314022454847,0.0014612740105945006,0.001674179505675149,0.0017489723128902414,0.0020894742223902525,0.010599090863662917,0.11876031691741644,0.09008965402550552,0.1395601411892479,0.02933661201315114,0.3583977776109318,0.49942017507721176,0.18927930121464642,0.10714647744551446,0.003150409784113833,0.34429694612522377,0.06072431614996447,0.680195622751525,0.06413430435332598,0.8905090640021323,0.8353410140821533,0.6837440843037232,0.8820108123590306,0.03941965393583482,0.5864951295298602,0.057910370657367954,0.8680781840148067,0.8813568713077304,0.9190987689458594,0.40827943844844244,0.28863928389133187,0.7900152533521828,0.6626433909625948,0.004395749787335317,0.04325388085169979,0.04185706210036153,0.10701324921298735,0.3738621586475943,0.0014917823751411743,1,0,0,0,0,0,0,0,0,0,0
4578,SDGR,0.0009130300366592132,7.171379243325371e-05,7.028828247791363e-05,0.00035913025940599076,9.17765067695919e-05,0.0017985211275756857,0.010198818730974725,0.1185029141111361,0.08975301197622149,0.00325821341297855,0.020974261069675492,0.3305052931901794,0.48601562162590384,0.1791593088535544,0.03476938672072985,0.05290009251313146,0.2645097372012987,0.023609928485559185,0.6804104805546027,0.07278214395431627,0.8845181715566584,0.820404481341068,0.6750811207507285,0.8839980611299397,0.0,0.5837254904484022,0.022781867493219685,0.8679287147182387,0.8811489083472172,0.9187860947373413,0.0,0.03572479148562462,0.690190206249524,0.3825343454117523,0.0008622006138458176,0.04097027330120459,0.04091412875035287,0.10200952146735422,0.33795281441575337,0.003920670321453325,0,0,0,0,0,0,1,0,0,0,0
4590,SEDG,0.0034041596253039158,0.0012508919319902147,0.0012205635881152028,0.0013677630395910873,0.0013442205442289374,0.0020370702847288826,0.010651799066175536,0.11878338280138827,0.09020411759465127,0.09095845777898451,0.024686519666078235,0.34799909903145876,0.4932491074680936,0.1863567890079814,0.1664470349721237,0.009474509075603686,0.3413633713472896,0.061026101953963026,0.6798270683725472,0.0749638167459878,0.8894250135850861,0.8353820463831394,0.6837833059903955,0.8828851392669754,0.0,0.585430884964013,0.11337982694046236,0.8680078998592159,0.8816671195762109,0.9200471561603195,0.351568090620559,0.2782159851240882,0.7759933859210388,0.7036841067705505,0.002597227526901529,0.04193728333856196,0.041214373536884646,0.10470422479307329,0.36098829648894676,0.00349561105074975,0,0,0,0,0,0,0,0,0,1,0
4595,SEIC,0.0028780855352508756,0.0008003491790294592,0.0011918648827821446,0.0015355631905406802,0.0015537763250296599,0.002411821177637283,0.011286030014237752,0.11930584413606415,0.09113964242255865,0.0781971219114852,0.026435188847015317,0.35036414145206096,0.4938368281927715,0.18687496493114894,0.09346173340091231,0.0038801750687520917,0.3413785612751286,0.06119643322478819,0.6808563306771506,0.08632889058282556,0.8920372570155288,0.8433520128444677,0.6903876828261085,0.8843375628822137,0.02746194609435815,0.5903626364646549,0.039112746997287874,0.8676471225023389,0.8810153701577305,0.918798358894135,0.6130583260075779,0.49847016576362596,0.917298736992474,0.8728714627163134,0.003134029233698655,0.04261864880371776,0.04145214844296124,0.10604264224655008,0.36273453464610816,0.0036429272007167147,0,0,0,0,0,1,0,0,0,0,0
4612,SFL,0.00045782914442865234,0.00026873351106747784,0.0003068182543340184,0.0006300685271325795,0.0004406601295038744,0.002144078430301166,0.01064368765593743,0.11816257318058901,0.09005287383857043,0.032310616345370614,0.024588828650383428,0.3409039717696523,0.48233106477503845,0.18173465977332673,0.06507856056766347,0.0015806654833730664,0.32770080823452075,0.061685006303466274,0.6802796740254881,0.07860760431537668,0.8912867487916101,0.8372299106851044,0.6625341466344343,0.8815388169299084,0.0727039872264011,0.586570913521493,0.005889190236342503,0.8704444538404917,0.8842096395349693,0.9248040941727319,0.3965446572640401,0.2642819100507951,0.6524217008581238,0.6095828003637915,0.00612577322184462,0.04537991478503364,0.03936274806208573,0.10554773756214696,0.3561211220509011,0.0011610391654206253,0,0,0,0,0,0,0,1,0,0,0
4668,SIGI,0.002141565482296536,0.0014311590289841074,0.002112175716321454,0.0024598924200429466,0.002672199989745622,0.0021658081853939345,0.011046077123802754,0.11896393053160989,0.09053377636446348,0.1118653271789302,0.02651334165957116,0.3604249568285907,0.49625552502125375,0.18948657158391344,0.129954384186518,0.004482901584010553,0.33701963040259525,0.060718768718920305,0.6816698948398486,0.07052489851439198,0.8900235812900539,0.8356840703418884,0.6817542046989626,0.882119814350623,0.025148166976609265,0.5880697033992899,0.06405140126565931,0.8678593316251247,0.8811836512109049,0.9191813916604589,0.3498539778266921,0.25298375183957794,0.7454702124096392,0.61950866467943,0.0025639362275129774,0.04182993192692132,0.041029176705704606,0.1035727828403022,0.36147129853241694,0.002246911877269098,0,0,0,0,0,1,0,0,0,0,0
4675,SIMO,0.0006665401011489707,0.0003796453099793941,0.0005642876472667217,0.0006811833493247988,0.00043916854281123106,0.0021143703637189776,0.010703520859363568,0.11868028075095458,0.08998755420899204,0.10453434699972847,0.02810570521539655,0.3573091072903371,0.49209627066199463,0.1838280905029237,0.09133299543841866,0.002739581525492577,0.3415808346535132,0.060896920009633246,0.6805795158423729,0.07353948615672236,0.891934522291533,0.8438517743696172,0.6844932184600583,0.8820691149234907,0.018026644727452967,0.590306516369343,0.03668474751388351,0.8676350218924554,0.8809650569307075,0.9187570912658805,0.5835731727469732,0.46509825481062217,0.8233670957806715,0.6964757332059532,0.007979525346692756,0.050268672093231805,0.044241578017396185,0.1239820133831788,0.3705182983466469,0.0023376906997888444,0,0,0,0,0,0,0,0,0,1,0
4679,SITC,0.0009805392092542035,0.00021656960622368847,0.000293555592041963,0.00058954334287036,0.0004302881814368595,0.002110648264425796,0.010577465477635535,0.11860534896657887,0.09008324807264914,0.019820798262286176,0.023748685915408067,0.33775058187551615,0.48712324914548916,0.18069830792699162,0.05413076533198176,0.003332972579880867,0.5317653376724412,0.0922951149062382,0.6809244718576343,0.06222862559490854,0.8899175563282319,0.8320995906067938,0.6780569681329675,0.8811386956856858,0.10272627161099315,0.588260033416354,0.007923285548237118,0.8685694914539768,0.8820487388401005,0.9209056678497933,0.380630667158615,0.24397185577988975,0.7295750636059624,0.6116465494029338,0.0036570563044912643,0.04250899615506557,0.04104923331011305,0.10379066702989526,0.314099944268995,0.0013904559173063796,0,0,0,0,0,0,0,0,1,0,0
4685,SJW,0.0007376515063173836,0.00024872914909001024,0.0003447988703786685,0.0006998492097815627,0.0004048031704583562,0.002017481890374291,0.010469150339927324,0.11864925107779266,0.08987948077553513,0.07249524843877274,0.02540943318221982,0.34349425632555,0.4918250149429125,0.18171393273640002,0.08018246325392804,0.0046970316820973005,0.3629736163600918,0.06215508275214681,0.6803115231205602,0.06615990944740244,0.8897298547317828,0.8319602919646124,0.6805715387133724,0.8808072931417742,0.048731681880263444,0.5858345038177164,0.04329071419346507,0.8693420376055624,0.8829990609440053,0.9223852790028826,0.34912320006007336,0.226033716920263,0.7389177128009852,0.590184707728895,0.004006660469050521,0.04319488246349729,0.04188651272105463,0.10525728728024031,0.36840052015604685,0.0016702415331307677,0,0,0,0,0,0,0,0,0,0,1
4692,SKT,0.0008981217606623026,0.00017704232339814366,0.0002520925270755211,0.000569561429144839,0.00045888346842608773,0.0020255672208093598,0.01038284372508807,0.1184828046498664,0.09004938878932099,0.02144990496877545,0.02378776232168599,0.33613634657256547,0.48603822626916066,0.18194193014259377,0.06274708565636088,0.005709508238650553,0.36274408398929375,0.06723058873108863,0.6808024870053414,0.08321737716175433,0.8910402150502481,0.8300535735249842,0.6716164481792587,0.8831848411483332,0.09990990470723014,0.5884992329239441,0.015187911662146456,0.8711715767404301,0.8850726868300698,0.9292811307441226,0.3736975300937624,0.20939128706737728,0.7055848305678492,0.6289960985631265,0.0028788827698896886,0.041850397052103035,0.040944838706280934,0.10441665026393336,0.3676202860858258,0.0048736415999015735,0,0,0,0,0,0,0,0,1,0,0
