,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
552,AVTA,Financial Services,812279488,666496000.0,885200000.0,754952000.0,717945000.0,420247000.0,7757000.0,-342755000.0,48148000.0,-0.02,8.76,0.16,-7.14,1.0,1.03,-1.0,20.436893,-1021.84465,-34159376,-0.091230005,0.5654576573133943,0.022706383078373173,-1.097553555989625,0.07482032275859926,0.0,-24.490787185339688,21.68,0.04772752348633877,1.7361557510933137,1.8990201415351116,0.4361603088690887,0.007236392233542268,-0.32208003818859754,0.04232523304019438,-1.0,-1.0,-1.0,-1.0,3.01,2.6240337
553,AVTE,Healthcare,407944256,0.0,0.0,0.0,0.0,-51511000.0,-22963000.0,-9611000.0,-3330000.0,-2.26,-2.1,-1.87,-40.168507,-1.402148,-2.66,-1.0,-5.556391,2.4585800884955753,-1,-1.0,-0.40642086742463096,-0.13318215035553133,0.7202488009592326,0.9140818007136975,0.0,-1.0,14.95,0.008600080477817315,0.003329118769502024,,-0.3807141114995455,-0.13094552442647536,-2.0383881230116647,-0.9476380193511668,-1.0,-1.0,-1.0,-1.0,-1.0,2.8827775
554,AVTR,Basic Materials,14224524288,7512400000.0,7386100000.0,6393600000.0,6040300000.0,686500000.0,572600000.0,116600000.0,37800000.0,0.9,1.02,0.86,0.09,-0.84,1.23,23.411112,17.130081,19.033423333333335,791524992,0.089209996,0.141388968982988,0.13643078389325708,0.04360019444340575,0.015352124116643651,0.0,18.01368298950692,21.12,1.2949499526300614,1.6733857517274244,1.8299741988557754,0.05098668330325379,0.041202544397432574,0.011770049967193257,0.0038676803126886515,-1.0,-1.0,-1.0,-1.0,5.06,2.8411543
555,AVTX,Healthcare,1960000,18051000.0,5398000.0,6699000.0,6750000.0,-41658000.0,-84376000.0,-63500000.0,-16073000.0,-2.61,-4.43,-9.95,-10.32,-3.36,-4.62,-1.0,-0.030303031,0.011610356704980843,-15146375,-1.0,3.8165826843792945,-3.6554891257256736,-2.585294357137041,-0.7655632293403192,0.0,-0.12016076453936998,0.13,-1.7788364635822262,1.4224503942465991,0.01735795130689683,-1.2484790361734648,-1.0518862044032213,-1.451262712832819,-0.4451244842006148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
556,AVXL,Healthcare,722688960,0.0,0.0,0.0,0.0,-47977919.0,-37908634.0,-26280470.0,-26294979.0,-0.64,-0.62,-0.54,-0.45,-0.54,-0.65,-1.0,-13.753846,21.490384374999998,-9765258,-0.34723,-0.33670831742531576,-0.25135333885380234,-0.9648964963244819,-1.295976790981473,0.0,-75.74453418435027,9.15,-1.0,-1.0,-1.0,-0.31418777206080684,-0.23455919628003305,-0.7608221908988592,-1.0381219858857145,-1.0,-1.0,-1.0,-1.0,-1.0,4.9584026
557,AVY,Consumer Cyclical,14556928000,9039300000.0,8408300000.0,6971500000.0,7070100000.0,757100000.0,740100000.0,555900000.0,303600000.0,6.93,9.28,8.938883,6.664052,3.641736,9.92,26.020205,18.17742,2.6230043290043294,414950016,0.28643,0.37255191418167505,0.3845874038661401,0.3706247083138876,0.2521594684385382,0.4409,35.84184810808635,184.23,1.5264737722665092,1.6133340261899813,1.4112940862724181,0.09522671530092447,0.09284208941743188,0.09114758399055567,0.055312636641888936,-1.0,-1.0,-1.0,-1.0,2.93,7.216553
558,AWH,Healthcare,27320890,8184000.0,6812000.0,4651000.0,4538000.0,-27170000.0,-31662000.0,-17905000.0,-15237000.0,-2.88,-3.45,-4.2,-2.7,-2.7,-1.27,-1.0,-2.5826771,0.8967628819444445,-16751375,-2.12387,-4.0365473183776555,-1.0493835344027576,-1.8422677230167712,-1.7437628747997254,0.0,-1.765220287886815,3.55,0.5691576288812955,0.13611958106854036,0.5267002778063586,-1.563921026880792,-0.7707587818593442,-0.9132874266768681,-1.1018947063928262,-1.0,-1.0,-1.0,-1.0,-1.0,33.131313
559,AWI,Industrials,3450693632,1233100000.0,1106600000.0,936900000.0,1038100000.0,202900000.0,183200000.0,-99100000.0,214500000.0,4.51,4.38,3.84,-2.07,4.469463,5.41,16.95787,14.136785,3.1345421286031043,119325000,0.3852,0.3792523364485981,0.35251106407542815,-0.2197826569084054,0.5878322828172102,0.21450001,29.103722882882884,76.97,1.2841121495327104,1.2922840100057726,1.6759813705921491,0.12025841631104789,0.10713450292397661,-0.05766656968286296,0.143641599142838,6.420886075949367,3.0686767169179228,-1.9507874015748032,3.6666666666666665,1.35,6.0491977
560,AWIN,Technology,12962703,0.0,7830130.0,9924228.0,-1.0,2732973.0,-14555670.0,-12547010.0,-1.0,-0.04,0.049011,-0.261028,-0.225006,-1.0,0.02,-1.0,11.545,-288.625,-1,-1.0,-0.5432436558333575,-252.71137886732177,-0.8205881860509406,-1.0,0.0,-1.0,0.239,,217.66109934372722,0.4657323771518922,0.022620144446568076,-0.8717047424304417,-0.4547979679351558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
561,AWK,Utilities,27384465408,3792000000.0,3930000000.0,3777000000.0,3610000000.0,820000000.0,1263000000.0,709000000.0,621000000.0,4.55,4.51,6.96,3.91,3.44,5.14,30.920877,27.371597,6.015735604395605,-1258249984,0.10353,0.1065904068633823,0.17306111263359825,0.10985435388906105,0.10145401078255187,0.5556,-21.988236448886774,142.14,1.618614324710776,1.5157577418470813,1.7076231794236132,0.029510202612732572,0.048437200383509106,0.028627957683921505,0.0273785380477912,-1.0,-1.0,-1.0,-1.0,3.67,2.8232296
562,AWR,Utilities,3220644352,491528000.0,498853000.0,488243000.0,473869000.0,78396000.0,94347000.0,86425000.0,84342000.0,2.66,2.12,2.55,2.34,2.28,2.99,32.744358,29.130434,10.951290977443609,-64040500,0.16174999,0.06781097763507529,0.08591660497048145,0.07987368082504868,0.0955688557617566,0.5032,-50.8796834503166,88.12,0.6352655834809566,0.5728110603274861,0.542092066604992,0.03853568714503823,0.04963063846441552,0.0482389234668618,0.05138634437538803,-1.0,-1.0,-1.0,-1.0,6.28,4.265426
563,AWRE,Technology,32271162,16008000.0,16854000.0,11309000.0,12204000.0,-1726000.0,-5824000.0,-7614000.0,-8340000.0,-0.09,-0.08,-0.27,-0.35,-0.39,-0.13,-1.0,-11.846154,131.62393333333335,-790750,-0.08858,-0.042925713148797534,-0.14026299311208515,-0.16671775782789577,-0.15607747730887994,0.0,-39.750806196648746,1.5,0.11233803377353328,,,-0.03371620565713393,-0.12039774254232734,-0.14747811265204927,-0.144904873599166,-1.0,-1.0,-1.0,-1.0,-1.0,0.88709676
564,AWX,Industrials,9437010,81180000.0,70383000.0,58720000.0,68357000.0,-583000.0,1971000.0,14000.0,-455000.0,-0.26,-0.15,0.51,0.003612,-0.12,-1.0,-1.0,-1.0,-1.0,-3009250,-0.05351,-0.015146791374382957,0.05044920525224603,0.0003774297037176826,-0.012287334593572778,0.0,-2.6609289158428178,2.4356,0.8753702260327357,0.5826358493946607,0.7051465236028361,-0.006495821727019499,0.025257249766136577,0.0001796023091725465,-0.0057475620231418325,-1.0,-1.0,-1.0,-1.0,-1.0,0.25740266
565,AX,Financial Services,2448443904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.89,-1.0,-1.0,-1.0,-1.0,5.78,8.470347,7.1660895,1.4654579754601227,-1,0.17256,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,43.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,1.2734427
566,AXDX,Healthcare,103063080,12752000.0,11782000.0,11165000.0,9297000.0,-62493000.0,-77702000.0,-78208000.0,-84305000.0,-7.36,-7.6,-12.6,-14.0,-15.5,-2.65,-1.0,-2.6754715,0.36351514945652175,-1,-1.0,2.806908012935681,2.2155627156339994,1.245112398904668,11.42498983602114,0.0,-1.0,7.15,-3.4827524254401725,-3.1682586752587607,-2.3878080621537285,-0.9612089517803584,-0.9356388551061448,-0.8371206850414771,-0.627157352853657,-1.0,-1.0,-1.0,-1.0,-0.04,-1.0
567,AXGN,Healthcare,264357632,138584000.0,127358000.0,112300000.0,106712000.0,-28948000.0,-26985000.0,-23786000.0,-29135000.0,-0.58,-0.69,-0.65,-0.6,-0.74,-0.14,-1.0,-44.0,75.86206896551725,-15981125,-0.23604,-0.28661669917523935,-0.23976010661928032,-0.19314813762190516,-0.22046415896725766,0.0,-16.43445151702399,6.12,0.6676006693135575,0.5993158596179475,0.4365768296941104,-0.14815724689974255,-0.12972060916048148,-0.11811441993038072,-0.18840167353194132,-1.0,-1.0,-1.0,-1.0,-1.0,2.7256637
568,AXL,Consumer Cyclical,853075776,5802400000.0,5156600000.0,4710800000.0,6530900000.0,64300000.0,5900000.0,-561300000.0,-484500000.0,0.47,0.54,0.05,-4.96,-4.31,0.78,15.510638,9.346154,19.885434042553193,299375008,0.07774,0.10250278973377969,0.012887723896898209,-1.5149797570850203,-0.49560147299509,0.0,2.947242676983912,7.54,4.829108879324087,7.053298383573613,9.64102564102564,0.011756316963469484,0.0010468974572812606,-0.09487348511738755,-0.07291635312885651,-1.0,-1.0,-1.0,-1.0,2.17,1.3240101
569,AXLA,Healthcare,11605702,0.0,0.0,0.0,0.0,-81186000.0,-64628000.0,-56527000.0,-59037000.0,-1.1,-1.49,-1.7,-1.78,-3.55,-0.2,-1.0,-0.78749996,0.7159090545454545,-25167124,-13.7017,-19.497118155619596,-2.9365685205379863,-0.7498839230044706,-0.9802902497343252,0.0,-0.4948155945033688,0.169,0.5189721421709894,1.1391312250090877,0.3345935978562237,-4.2894278015533365,-1.1195454466714017,-0.5157949485363895,-0.6256636886783454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
570,AXNX,Healthcare,3149485056,273702000.0,180290000.0,111535000.0,13820000.0,-59698000.0,-80067000.0,-54915000.0,-79935000.0,-0.99,-1.28,-1.86,-1.48,-2.8,0.17,-1.0,367.70587,-371.4200707070707,14445625,-0.061979998,-0.10470779932612924,-0.16596329476533772,-0.19109510387305564,-0.43679611809642466,0.0,212.54758295331632,60.94,0.015990837322126708,0.02159448467989669,0.1097678950481957,-0.09054027205457471,-0.14612232979587367,-0.16047351595237955,-0.3636351229631247,-1.0,-1.0,-1.0,-1.0,-2.89,5.2524996
571,AXON,Industrials,15002409984,1189935000.0,863381000.0,681003000.0,530860000.0,147139000.0,-60018000.0,-1724000.0,882000.0,1.89,2.07,-0.91,-0.03,0.01,3.83,107.43387,53.015667,28.05061746031746,182587120,0.074939996,0.115995304657266,-0.05727733671550004,-0.0017659320566860092,0.0016228300168354814,0.0,83.61038752087222,206.62,0.5605952269271126,,,0.05159343229446817,-0.03555126435692242,-0.001248349955069539,0.0010429982533918137,0.3249751529474126,-0.5230235638594535,-0.01901170035619369,0.019385041429481966,1.63,10.505485
572,AXP,Financial Services,119240081408,52862000000.0,42380000000.0,36087000000.0,43556000000.0,7514000000.0,8060000000.0,3135000000.0,6759000000.0,9.85,9.86,10.04,3.77,8.0,12.28,16.437563,13.184854,1.3385638578680203,-1,0.29801,0.30056,0.3663636363636364,0.13630434782608697,0.2938695652173913,0.22760001,-1.0,166.08,1.76,1.8636363636363635,1.9565217391304348,0.03295614035087719,0.042645502645502646,0.016413612565445025,0.03413636363636364,1.5028,2.6866666666666665,0.1425,0.844875,1.01,4.4626665
573,AXR,Real Estate,84656600,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,2.8263159,-1.0,-1.0,4194875,0.22444999,-1.0,-1.0,-1.0,-1.0,0.0,19.978898803182457,15.9487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7588676
574,AXS,Financial Services,4697922560,5293384000.0,5321410000.0,4760885000.0,5185468000.0,223083000.0,618609000.0,-120424000.0,323473000.0,2.61,2.27,6.95,-1.79,3.37,9.28,21.126438,5.9418106,2.276555785440613,541517248,0.076079994,0.04807916532863784,0.11433160784939941,-0.02273998459880801,0.05834641652753748,0.44189999,8.76516245672751,55.71,0.3224801774172344,0.26438328365359026,0.2737994302540895,0.00808394433488474,0.022602567798495888,-0.004653584379469463,0.012633663403459467,0.017525439355630595,0.045511901012393316,-0.009381483053983414,0.0246950385320563,0.33,1.0509664
575,AXSM,Healthcare,3323463680,50037106.0,0.0,0.0,0.0,-187133651.0,-130402992.0,-102900600.0,-68345186.0,-3.81,-4.6,-3.47,-2.77,-2.01,-2.54,-1.0,-28.094488,7.373881364829396,-27443354,-1.25475,-1.7081031836302702,0.318678601150831,0.369089103411503,0.3885556408202,0.0,-121.59482328581267,71.65,0.8642448384740321,-0.12148169148520946,-0.17978782435806948,-0.5645464448952193,-1.5080222979572295,-0.5528297970063264,-0.3098855605193132,-1.0,-1.0,-1.0,-1.0,-0.09,11.959108
576,AXTA,Basic Materials,6180770304,4884400000.0,4416200000.0,3737600000.0,4482200000.0,191600000.0,263900000.0,121600000.0,249000000.0,0.96,0.86,1.14,0.52,1.06,1.8,29.0625,15.5,16.145833333333336,289475008,0.14945,0.13181974544203645,0.17677004487909437,0.08485694347522679,0.18387239698715108,0.0,21.611854292029246,28.24,2.548538011695906,2.5652086542970056,2.7164689462665734,0.027141885766092475,0.0365654270354154,0.0169898843123009,0.036520973892637136,,,71.52941176470588,155.625,1.54,3.762136
577,AXTI,Technology,105044432,141118000.0,137393000.0,95361000.0,83256000.0,15811000.0,14575000.0,3238000.0,-2600000.0,0.22,0.37,0.35,0.08,-0.07,-0.12,10.954546,-20.083334,-91.28788181818182,-20674250,-0.00283,0.07134702423659903,0.06890308184693351,0.01681038734496597,-0.01383825212230886,0.0,-5.376088370799424,2.55,0.2184046532826129,0.07588084848885969,0.06637455287380788,0.0427241185499038,0.043842366013818995,0.010834431945178712,-0.01164097443910651,-1.0,-1.0,-1.0,-1.0,-0.38,0.4992749
578,AY,Utilities,2564658176,1102029000.0,1211749000.0,1013260000.0,1011452000.0,-5443000.0,-30080000.0,11968000.0,62135000.0,-0.03,-0.05,-0.27,0.12,0.61,0.47,-1.0,46.97872,-1565.9573333333335,303003264,0.01022,-0.0034021492982871746,-0.019502087332784836,0.007835629855530574,0.04119057910102647,14.8333,8.636630033133901,22.53,3.481688211112021,3.928467277273909,4.079751496351273,-0.0005980719952101498,-0.00308451762881809,0.0012042235565366257,0.006432317803187742,-0.012476276050501068,-0.07689377768802293,0.05799348736238177,0.26838781575037146,1.44,1.6770469
579,AYI,Industrials,4994215424,4006100000.0,3461000000.0,3326300000.0,3672700000.0,384000000.0,306300000.0,248300000.0,330400000.0,11.55,11.23,8.44,6.29,8.32,13.23,13.862337,12.102041,1.0477957575757575,489449984,0.19468,0.20085783031697876,0.14981658107116655,0.11670975323149237,0.17218197925895043,0.045,10.494335838000557,164.67,0.2683335076890888,0.2417706040596723,0.18853113983548767,0.11044321090626708,0.08567592514894688,0.07111149296904087,0.10414827890556046,32.26890756302521,57.79245283018868,41.38333333333333,,0.94,2.523444
580,AYRO,Consumer Cyclical,22210112,2990497.0,2683597.0,1604069.0,890152.0,-22935353.0,-33079414.0,-10763446.0,-8664693.0,-0.64,-0.62,-0.94,-0.73,-2.95,-0.57,-1.0,-1.0380702,1.6219846875,-12464033,-0.4098,-0.4405697802135214,-0.45052448080083424,-0.2734780988767206,-125.67908272050825,0.0,-1.8427694783863295,0.6119,0.016511133296883237,0.014517945519675304,0.02915677108085002,-0.41708161420520834,-0.423401519592958,-0.25650808373308537,-3.1188940042402624,-1.0,-1.0,-1.0,-1.0,-1.0,0.47185013
581,AYTU,Healthcare,10328870,96669000.0,65632000.0,27632080.0,-1.0,-110173000.0,-58289000.0,-13620679.0,-1.0,-10.98,-75.0,-69.6,-60.0,-1.0,-1.06,-1.0,-1.7641511,0.16066949908925318,-11423500,-0.62861,-2.3902846480951143,-0.4237104559199814,-0.14335248716164606,-1.0,0.0,-0.8413201208036065,1.74,0.394602100147531,0.20605082577343567,0.021132134346032033,-0.8005420605567384,-0.21940542331029705,-0.08911938018925213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17274827
582,AYX,Technology,2128946816,855354000.0,536135000.0,495308000.0,417910000.0,-318499000.0,-179681000.0,-24374000.0,27143000.0,-4.45,-4.65,-2.67,-0.37,0.43,1.12,-1.0,26.8125,-6.025280898876404,98856752,-2.82204,-1.834080020269959,-0.4461308888304027,-0.051120931393419757,0.0638798607695331,0.0,19.36573760788742,30.6,5.4058425853411345,2.0911027575145127,1.644284392952048,-0.20452210386801636,-0.11232252789293912,-0.016634193114697042,0.020220689572968954,-3.531657500221769,-0.5235262067579025,-0.09170052671181339,0.14443835441488712,46.36,41.024593
583,AZ,Industrials,85283120,9351000.0,2685000.0,1068000.0,1306000.0,-18347000.0,-40290000.0,-5953000.0,-2808000.0,-0.68,-0.7,-1.7,-0.43,-0.21,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-3.470866439651911,-3.49921834288692,2.3878860810268754,-0.35232120451693855,0.0,-1.0,2.04,0.49754067347710934,0.07972902553413236,-0.41917368632170077,-1.445328501654325,-2.8511782605618854,-0.6725033890646182,-0.280407429598562,-1.0,-1.0,-1.0,-1.0,-1.0,13.6257305
584,AZEK,Industrials,5090437632,1355586000.0,1178974000.0,899259000.0,794203000.0,75225000.0,93150000.0,-122233000.0,-20196000.0,0.09,0.49,0.61,-1.01,-0.176829,1.02,378.44446,33.39216,371.024,171169632,0.01413,0.052078898232744385,0.06526930331762852,-0.093745014909256,-0.04121439197751942,0.0,30.228097802769124,34.62,0.40907048599356294,0.32562130210683565,0.3634453265924681,0.031566146655750874,0.04257635634147746,-0.06327231429257667,-0.011293640812341361,-1.0,-1.0,-1.0,-1.0,4.65,3.5379663
585,AZN,Healthcare,215705518080,44351000000.0,37417000000.0,26617000000.0,24384000000.0,3288000000.0,112000000.0,3196000000.0,1335000000.0,1.51,1.06,0.04,1.22,0.515,4.32,46.033115,16.090277,10.655812582781458,10935874560,0.16816999,0.08877608877608878,0.002852195171641031,0.20458327998975803,0.10169878875599908,0.7342,20.079379440080192,70.84,0.7892647892647893,0.7838698176632373,1.304570477531686,0.034078542333882654,0.0010629917523229217,0.04789521797119693,0.021750818710591917,-1.0,-1.0,-1.0,-1.0,1.41,34.715218
586,AZO,Consumer Cyclical,45579182080,16252230000.0,14629585000.0,12631967000.0,11863743000.0,2429604000.0,2170314000.0,1732972000.0,1617221000.0,126.81,120.83,97.6,73.62,64.78,146.3,19.796703,17.159397,0.13531580317009698,1699578368,-1.0,-0.6865396238901607,-1.2073827728624071,-1.9738239156606607,-0.9436182025158546,0.0,26.8900448372852,2517.17,-0.8019335315674615,-1.4646950047175689,-2.8218962455736314,0.15905709725334324,0.14950979936276707,0.12014610223939869,0.16342312225259054,-1.0,-1.0,-1.0,-1.0,1.93,-1.0
587,AZPN,Technology,12483486720,-1.0,709376000.0,590181000.0,-1.0,-1.0,319803000.0,225708000.0,-1.0,2.75,-1.0,4.71,3.32,-1.0,7.3,69.97818,26.361643,9.586052,536602368,-0.00821,-1.0,0.399375840610822,-1.0,-1.0,0.0,23.158503392963034,191.6,-1.0,-1.0,-1.0,-1.0,0.21994704264099038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7,0.94910705
588,AZTA,Healthcare,3712541184,555498000.0,513703000.0,897273000.0,781865000.0,2132859000.0,110747000.0,64853000.0,437752000.0,-0.35,28.48,1.49,0.88,6.08,0.18,-1.0,316.5,-904.2857142857143,3451500,-0.0068300003,0.6341404168299446,0.0835615776853231,0.05343791353758279,0.3842322850196175,0.0,1058.6386388526728,56.07,0.014636143457813049,0.07150273063242926,0.06778926413175854,0.5739475184076304,0.06086632020014158,0.041595766856409845,0.28855400005537046,6.058914266234873,30.780155642023345,20.913576265720735,153.8671353251318,27.48,1.2800809
589,AZTR,Healthcare,31183170,284000.0,110000.0,-1.0,-1.0,-10680366.0,-8939675.0,-1.0,-1.0,-1.1,-1.112757,-0.968738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.2945470129736894,0.3469573509099365,-1.0,-1.0,0.0,-1.0,2.76,-0.21313331298050128,-0.03850120773879635,-1.0,-1.4901222095522768,-0.8763242019449811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
590,AZUL,Industrials,1107496960,15948100000.0,9975700000.0,5793200000.0,11442300000.0,-1379600000.0,-4767700000.0,-10179700000.0,823700000.0,-1.39,-6.24,-41.376506,-95.01,-21.15,0.87,-1.0,10.839081,-7.7979,746657472,-1.0,0.07258187557543075,0.2600610920198549,0.7194795281545301,-0.23405222629500186,0.0,1.5861718986453803,10.23,-1.261217940286729,-1.358713794796269,-1.405167965961537,-0.0736914637338219,-0.2572476866215232,-0.6445091645826079,0.04290662846724834,-1.8821282401091406,-5.258299327230617,-11.913048566413106,0.5893253201688489,0.07,-1.0
591,AZYO,Healthcare,23216192,49187000.0,47390000.0,42682000.0,42901000.0,-32897000.0,-24832000.0,-21825000.0,-11939000.0,-2.21,-2.38,-2.38,-8.88,-1.815119,-1.28,-1.0,-1.1171875,0.5055147058823529,-1,-1.0,6.5362606795152,-1.8365505509947488,-1.0477173443425665,0.21663551741031736,0.0,-1.0,1.34,-6.931849791376912,1.9216034316988388,1.6026594978637607,-0.4778692930085269,-0.3696888491886259,-0.26355512619248883,-0.26666219958902887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
592,AZZ,Industrials,1186125952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.69,-1.0,-1.0,-1.0,-1.0,4.57,17.628252,10.376367,3.857385501858736,183218368,0.102,-1.0,-1.0,-1.0,-1.0,0.25280002,6.436976777350183,47.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.16,1.3615873
593,B,Industrials,1899411968,1261868000.0,1258846000.0,1124391000.0,1491118000.0,13479000.0,99873000.0,63375000.0,158350000.0,0.12,0.26,1.96,1.25,3.09,2.59,312.75,14.490348,120.7529,112736248,0.04676,0.01001168364000722,0.06990157940488506,0.045834999786645764,0.1246332233528108,0.5203,17.036831623135093,37.95,0.42417926699828495,0.4225093542259544,0.5093445540787906,0.005584303132496178,0.03875823689664004,0.02368073548347561,0.05782711026956161,-1.0,-1.0,-1.0,-1.0,1.74,1.3798301
594,BA,Industrials,139726209024,66608000000.0,62286000000.0,58158000000.0,76559000000.0,-5053000000.0,-4290000000.0,-11941000000.0,-636000000.0,-7.09,-8.3,-7.15,-20.88,-1.12,4.71,-1.0,49.3121,-6.955162200282087,9339625472,-1.0,0.31813889063778883,0.2860190679378625,0.6519436558200481,0.0738075896483695,0.0,15.2472186791175,236.71,-3.588805641251653,-3.873724914994333,-3.4714457305088446,-0.03685630926331145,-0.03096310410531786,-0.07848898354104222,-0.004759588400374181,-5.140386571719227,-4.4,-11.752952755905511,-0.5824175824175825,-1.06,-1.0
595,BABA,Consumer Cyclical,234699374592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.87,-1.0,-1.0,-1.0,-1.0,9.84,23.666666,9.307926,2.4051488372093024,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,93.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.97,0.23745327
596,BAC,Financial Services,238129594368,94950000000.0,89113000000.0,85528000000.0,91244000000.0,27528000000.0,31978000000.0,17894000000.0,27430000000.0,3.48,3.21,3.6,1.88,2.77,3.29,8.603448,9.100305,2.6150301724137934,-1,0.10782,0.10076245346764423,0.11840809283656588,0.06556403980595331,0.10358370152184586,0.2529,-1.0,30.93,1.1087749865481686,1.1251694030348136,1.0341890049977283,0.00902348505559041,0.01008786264001807,0.006346229483545164,0.011269149440096233,0.023764407085467436,0.026004568567959685,0.020248861609769787,0.0390727939113106,2.35,0.9341363
597,BACA,Financial Services,97440432,0.0,-1.0,-1.0,-1.0,10923646.0,-1.0,-1.0,-1.0,0.27,0.32,-1.0,-1.0,-1.0,-1.0,38.037037,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
598,BACK,Healthcare,3422186,16185682.0,14385828.0,12835198.0,15126026.0,-18312806.0,-10542247.0,-5003733.0,-6497230.0,-0.64,-0.65,-0.47,-0.5,-0.84,-0.11,-1.0,-0.9409091,1.4701704687500001,-4082556,-2.36073,-3.9371743890252437,-0.5872116738198573,-0.4796496530214844,-0.6485885537606173,0.0,-0.8487746597964609,0.1048,0.8935412284337821,0.32888948575398924,0.8758926570385249,-1.6525407959820986,-0.3871670746907556,-0.25340481513071555,-0.3182096767384276,-1.0,-1.0,-1.0,-1.0,-1.0,3.45
599,BAER,Industrials,278372768,46387963.0,39384182.0,13413069.0,-1.0,-42121959.0,-6540797.0,-12238205.0,-1.0,0.28,-0.962363,-0.149438,-0.279607,-1.0,-1.0,22.714287,-1.0,-1.0,-67479536,-1.4053,-0.54290746680872,-0.10573567307888315,-0.19464697343499807,-1.0,0.0,-4.417175201086148,6.81,2.6898410136172957,0.9841913877343039,0.8762406190732517,-0.1376629527798716,-0.03352325324912088,-0.0926728237808749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
600,BAFN,Financial Services,58327360,57839000.0,149637000.0,123815325.0,66672174.0,-349000.0,24618000.0,12703082.0,4484214.0,1.4,-0.29,6.21,3.45,1.266667,-1.0,10.150001,-1.0,-1.0,-1,0.081140004,-0.0037982673806103346,0.2556651781077994,0.17874318895124042,0.08735766070933645,0.19389999,-1.0,14.21,0.4067519916416351,0.14571606605047252,0.19175025655736536,-0.00037171355689400836,0.02684345678473877,0.008223705480325857,0.008441038069604735,-0.007370488479651961,0.7968279656902412,307.68497795863004,103.27055409700152,-1.0,0.71306705
601,BAH,Industrials,15955891200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.03,-1.0,-1.0,-1.0,-1.0,5.62,60.004925,21.674377,10.677033004926109,571817472,0.27833998,-1.0,-1.0,-1.0,-1.0,0.8108,27.974833899444054,122.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.35,15.703236
602,BAK,Basic Materials,3884507648,96519000000.0,105625000000.0,58543494000.0,52323525000.0,-336000000.0,13985000000.0,-6691720000.0,-2540995000.0,-2.11,-0.84,35.135266,-16.82,-6.3844,0.38,-1.0,24.868422,-11.785981990521327,442608000,-0.5276,-0.045889101338432124,1.777904907195525,3.038506002344815,-0.5201310135021446,0.0,8.525926960199545,9.47,7.351543294181917,6.891558606661581,-27.452068422825892,-0.0038160569682790264,0.1510846549414459,-0.07773484383302763,-0.037296799013906506,-2.2550335570469797,184.01315789473685,-113.96563175911575,-34.54738888662289,-2.82,0.51386625
